SoundName,FileNames,DirectoryBase,Volume,Pitch,PitchVariance,Priority,Channel,Flags,MinDistance,MaxDistance,DistanceCutoff,EAXFlags,InBeta,version
GrizzlyBearPissed,GrizzlyBearReady1.wav,Units\Creeps\GrizzlyBear\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
GrizzlyBearYesAttack,"GrizzlyBearYes1.wav,GrizzlyBearYes2.wav,GrizzlyBearYes3.wav",Units\Creeps\GrizzlyBear\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
GrizzlyBearYes,"GrizzlyBearYes1.wav,GrizzlyBearYes2.wav,GrizzlyBearYes3.wav",Units\Creeps\GrizzlyBear\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
GrizzlyBearReady,GrizzlyBearReady1.wav,Units\Creeps\GrizzlyBear\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
GrizzlyBearWarcry,GrizzlyBearReady1.wav,Units\Creeps\GrizzlyBear\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
PandarenBrewmasterWhat,"PandarenBrewmasterWhat1.wav,PandarenBrewmasterWhat2.wav,PandarenBrewmasterWhat3.wav,PandarenBrewmasterWhat4.wav",Units\Creeps\PandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
PandarenBrewmasterPissed,"PandarenBrewmasterPissed1.wav,PandarenBrewmasterPissed2.wav,PandarenBrewmasterPissed3.wav,PandarenBrewmasterPissed4.wav,PandarenBrewmasterPissed5.wav,PandarenBrewmasterPissed6.wav,PandarenBrewmasterPissed7.wav,PandarenBrewmasterPissed8.wav",Units\Creeps\PandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
PandarenBrewmasterYesAttack,"PandarenBrewmasterYesAttack1.wav,PandarenBrewmasterYesAttack2.wav,PandarenBrewmasterYesAttack3.wav,PandarenBrewmasterYesAttack4.wav",Units\Creeps\PandarenBrewmaster\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
PandarenBrewmasterYes,"PandarenBrewmasterYes1.wav,PandarenBrewmasterYes2.wav,PandarenBrewmasterYes3.wav,PandarenBrewmasterYes4.wav",Units\Creeps\PandarenBrewmaster\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
PandarenBrewmasterReady,PandarenBrewmasterReady1.wav,Units\Creeps\PandarenBrewmaster\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
PandarenBrewmasterWarcry,PandarenBrewmasterWarcry1.wav,Units\Creeps\PandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
EarthPandarenBrewmasterWhat,PandarenBrewmasterEarthWhat1.wav,Units\Creeps\EarthPandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
EarthPandarenBrewmasterPissed,"PandarenBrewmasterEarthPissed1.wav,PandarenBrewmasterEarthPissed2.wav,PandarenBrewmasterEarthPissed3.wav",Units\Creeps\EarthPandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
EarthPandarenBrewmasterYesAttack,PandarenBrewmasterEarthYesAttack1.wav,Units\Creeps\EarthPandarenBrewmaster\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
EarthPandarenBrewmasterYes,PandarenBrewmasterEarthYes1.wav,Units\Creeps\EarthPandarenBrewmaster\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
EarthPandarenBrewmasterWarcry,PandarenBrewmasterEarthWarcry1.wav,Units\Creeps\EarthPandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
FirePandarenBrewmasterWhat,PandarenBrewmasterFireWhat1.wav,Units\Creeps\FirePandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
FirePandarenBrewmasterPissed,"PandarenBrewmasterFirePissed1.wav,PandarenBrewmasterFirePissed2.wav",Units\Creeps\FirePandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
FirePandarenBrewmasterYesAttack,PandarenBrewmasterFireYesAttack1.wav,Units\Creeps\FirePandarenBrewmaster\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
FirePandarenBrewmasterYes,PandarenBrewmasterFireYes1.wav,Units\Creeps\FirePandarenBrewmaster\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
FirePandarenBrewmasterWarcry,PandarenBrewmasterFireWarcry1.wav,Units\Creeps\FirePandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
StormPandarenBrewmasterWhat,PandarenBrewmasterStormWhat1.wav,Units\Creeps\StormPandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
StormPandarenBrewmasterPissed,"PandarenBrewmasterStormPissed1.wav,PandarenBrewmasterStormPissed2.wav,PandarenBrewmasterStormPissed3.wav",Units\Creeps\StormPandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
StormPandarenBrewmasterYesAttack,PandarenBrewmasterStormYesAttack1.wav,Units\Creeps\StormPandarenBrewmaster\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
StormPandarenBrewmasterYes,PandarenBrewmasterStormYes1.wav,Units\Creeps\StormPandarenBrewmaster\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
StormPandarenBrewmasterWarcry,PandarenBrewmasterStormWarcry1.wav,Units\Creeps\StormPandarenBrewmaster\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroPitLordWhat,"HPitLordWhat1.wav,HPitLordWhat2.wav,HPitLordWhat3.wav,HPitLordWhat4.wav,HPitLordWhat5.wav",Units\Demon\HeroPitLord\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroPitLordPissed,"HPitLordPissed1.wav,HPitLordPissed2.wav,HPitLordPissed3.wav,HPitLordPissed4.wav,HPitLordPissed5.wav",Units\Demon\HeroPitLord\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroPitLordYesAttack,"HPitLordYesAttack1.wav,HPitLordYesAttack2.wav,HPitLordYesAttack3.wav",Units\Demon\HeroPitLord\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroPitLordYes,"HPitLordYes1.wav,HPitLordYes2.wav,HPitLordYes3.wav,HPitLordYes4.wav,HPitLordYes5.wav",Units\Demon\HeroPitLord\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroPitLordReady,HPitLordReady1.wav,Units\Demon\HeroPitLord\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroPitLordWarcry,HPitLordWarcry1.wav,Units\Demon\HeroPitLord\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
PitLordWhat,"PitLordWhat1.wav,PitLordWhat2.wav,PitLordWhat3.wav",Units\Demon\Pitlord\,90,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
PitLordYesAttack,"PitLordYesAttack1.wav,PitLordYesAttack2.wav,PitLordYesAttack3.wav",Units\Demon\Pitlord\,90,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
PitLordYes,"PitLordYes1.wav,PitLordYes2.wav,PitLordYes3.wav",Units\Demon\Pitlord\,90,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
PitLordReady,PitLordWhat1.wav,Units\Demon\Pitlord\,90,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
RazorManeWhat,"BristlebackWhat1.wav,BristlebackWhat2.wav,BristlebackWhat3.wav",Units\Creeps\BristleBack\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RazorManeYesAttack,"BristlebackYesAttack1.wav,BristlebackYesAttack2.wav,BristlebackYesAttack3.wav",Units\Creeps\BristleBack\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RazorManeYes,"BristlebackYes1.wav,BristlebackYes2.wav,BristlebackYes3.wav",Units\Creeps\BristleBack\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RazorManeReady,BristlebackWhat1.wav,Units\Creeps\BristleBack\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RevenantWhat,GargoyleWhat3.wav,Units\Undead\Gargoyle\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RevenantYesAttack,GargoyleYesAttack2.wav,Units\Undead\Gargoyle\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RevenantYes,GargoyleYes3.wav,Units\Undead\Gargoyle\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RevenantReady,GargoyleWhat3.wav,Units\Undead\Gargoyle\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RockGolemWhat,"RockGolemWhat1.wav,RockGolemWhat2.wav",Units\Creeps\RockGolem\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RockGolemPissed,"RockGolemPissed1.wav,RockGolemPissed2.wav",Units\Creeps\RockGolem\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RockGolemYesAttack,"RockGolemYesAttack1.wav,RockGolemYesAttack2.wav",Units\Creeps\RockGolem\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RockGolemYes,"RockGolemYes1.wav,RockGolemYes2.wav",Units\Creeps\RockGolem\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RockGolemReady,RockGolemWhat1.wav,Units\Creeps\RockGolem\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SatyrWhat,"SatyreWhat1.wav,SatyreWhat2.wav,SatyreWhat3.wav",Units\Creeps\Satyr\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SatyrPissed,"SatyrePissed1.wav,SatyrePissed2.wav,SatyrePissed3.wav,SatyrePissed4.wav,SatyrePissed5.wav",Units\Creeps\Satyr\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SatyrYesAttack,"SatyreYesAttack1.wav,SatyreYesAttack2.wav,SatyreYesAttack3.wav",Units\Creeps\Satyr\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SatyrYes,"SatyreYes1.wav,SatyreYes2.wav,SatyreYes3.wav,SatyreYes4.wav",Units\Creeps\Satyr\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SatyrReady,SatyreReady1.wav,Units\Creeps\Satyr\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SatyrWarcry,SatyreWarcry1.wav,Units\Creeps\Satyr\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SeaGiantWhat,"SeaGiantWhat1.wav,SeaGiantWhat2.wav,SeaGiantWhat3.wav",Units\Creeps\SeaGiant\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SeaGiantPissed,SeaGiantPissed1.wav,Units\Creeps\SeaGiant\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SeaGiantYesAttack,"SeaGiantYes1.wav,SeaGiantYes2.wav,SeaGiantYes3.wav",Units\Creeps\SeaGiant\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SeaGiantYes,"SeaGiantYes1.wav,SeaGiantYes2.wav,SeaGiantYes3.wav",Units\Creeps\SeaGiant\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SeaGiantReady,SeaGiantPissed1.wav,Units\Creeps\SeaGiant\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SeaGiantWarcry,SeaGiantPissed1.wav,Units\Creeps\SeaGiant\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SludgeMonsterWhat,"WaterElementalWhat1.wav,WaterElementalWhat2.wav,WaterElementalWhat3.wav,WaterElementalWhat4.wav",Units\Human\WaterElemental\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SludgeMonsterPissed,"WaterElementalPissed1.wav,WaterElementalPissed2.wav,WaterElementalPissed3.wav",Units\Human\WaterElemental\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SludgeMonsterYesAttack,"WaterElementalYesAttack1.wav,WaterElementalYesAttack2.wav,WaterElementalYesAttack3.wav",Units\Human\WaterElemental\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SludgeMonsterYes,"WaterElementalYes1.wav,WaterElementalYes2.wav,WaterElementalYes3.wav,WaterElementalYes4.wav",Units\Human\WaterElemental\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SludgeMonsterReady,WaterElementalWhat1.wav,Units\Human\WaterElemental\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SpiderWhat,"SpiderWhat1.wav,SpiderWhat2.wav",Units\Creeps\Spider\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SpiderYesAttack,"SpiderYesAttack1.wav,SpiderYesAttack2.wav",Units\Creeps\Spider\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SpiderYes,"SpiderYes1.wav,SpiderYes2.wav",Units\Creeps\Spider\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SpiderReady,SpiderWhat1.wav,Units\Creeps\Spider\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WendigoWhat,"WendigoWhat1.wav,WendigoWhat2.wav,WendigoWhat3.wav",Units\Creeps\Wendigo\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WendigoPissed,"WendigoPissed1.wav,WendigoPissed2.wav,WendigoPissed3.wav",Units\Creeps\Wendigo\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WendigoYesAttack,"WendigoYesAttack1.wav,WendigoYesAttack2.wav,WendigoYesAttack3.wav",Units\Creeps\Wendigo\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WendigoYes,"WendigoYes1.wav,WendigoYes2.wav,WendigoYes3.wav",Units\Creeps\Wendigo\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WendigoReady,WendigoWhat1.wav,Units\Creeps\Wendigo\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DoomGuardWhat,WendigoWhat2.wav,Units\Creeps\Wendigo\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
DoomGuardYesAttack,WendigoYesAttack2.wav,Units\Creeps\Wendigo\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
DoomGuardYes,WendigoYesAttack2.wav,Units\Creeps\Wendigo\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ZombieWhat,WendigoWhat3.wav,Units\Creeps\Wendigo\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ZombieYesAttack,WendigoYesAttack1.wav,Units\Creeps\Wendigo\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ZombieYes,WendigoYesAttack1.wav,Units\Creeps\Wendigo\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ChaosWarlordWhat,"WarlordWhat1.wav,WarlordWhat2.wav,WarlordWhat3.wav",Units\Demon\ChaosWarlord\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ChaosWarlordPissed,"WarlordPissed1.wav,WarlordPissed2.wav",Units\Demon\ChaosWarlord\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ChaosWarlordYesAttack,"WarlordYesAttack1.wav,WarlordYesAttack2.wav,WarlordYesAttack3.wav,WarlordYesAttack4.wav,WarlordYesAttack5.wav",Units\Demon\ChaosWarlord\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ChaosWarlordYes,"WarlordYes1.wav,WarlordYes2.wav,WarlordYes3.wav,WarlordYes4.wav",Units\Demon\ChaosWarlord\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ChaosWarlordReady,WarlordReady1.wav,Units\Demon\ChaosWarlord\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
ChaosWarlordWarcry,WarlordWarcry1.wav,Units\Demon\ChaosWarlord\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
InfernalWhat,"InfernalWhat1.wav,InfernalWhat2.wav,InfernalWhat3.wav",Units\Demon\Infernal\,85,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
InfernalPissed,"InfernalPissed1.wav,InfernalPissed2.wav,InfernalPissed3.wav",Units\Demon\Infernal\,85,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
InfernalYesAttack,"InfernalYesAttack1.wav,InfernalYesAttack2.wav,InfernalYesAttack3.wav",Units\Demon\Infernal\,85,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
InfernalYes,"InfernalYes1.wav,InfernalYes2.wav,InfernalYes3.wav",Units\Demon\Infernal\,85,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WatcherWhat,ArcherWhat1.wav,Units\NightElf\Archer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
WatcherPissed,ArcherPissed2.wav,Units\NightElf\Archer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
WatcherYesAttack,ArcherYesAttack4.wav,Units\NightElf\Archer\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
WatcherYes,ArcherYes1.wav,Units\NightElf\Archer\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
WatcherWarcry,ArcherWarcry1.wav,Units\NightElf\Archer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
AssassinWhat,ArcherWhat2.wav,Units\NightElf\Archer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
AssassinPissed,ArcherPissed2.wav,Units\NightElf\Archer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
AssassinYesAttack,ArcherYesAttack4.wav,Units\NightElf\Archer\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
AssassinYes,ArcherYes2.wav,Units\NightElf\Archer\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
AssassinWarcry,ArcherWarcry1.wav,Units\NightElf\Archer\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
